meeting_id,segment_id,start_time,end_time,speaker,text,is_overlap,overlap_type,topic,decision,action_item,event_type,content,owner,deadline,uncertainty_note
R8007_M8011,R8007_M8011_seg0078,1044.840,1046.570,N_SPK8067,是的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0078,1044.840,1046.570,N_SPK8069,对都在家待着呢。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0079,1046.680,1063.580,N_SPK8067,没错。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0079,1046.680,1063.580,N_SPK8066,全民推广全民短视频全民在发短视频。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0079,1046.680,1063.580,N_SPK8068,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0079,1046.680,1063.580,N_SPK8067,全民都在用。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0079,1046.680,1063.580,N_SPK8069,而且健身的视频还挺，蛮多的，自己在家健身。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0079,1046.680,1063.580,N_SPK8068,唉对，姐嘣的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0079,1046.680,1063.580,N_SPK8066,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0079,1046.680,1063.580,N_SPK8066,健身啊食谱啊，这些会就是所有人都能够用得上的或者做到的是，会很风靡我记得前段时间。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0080,1064.090,1088.630,N_SPK8066,我认为对对用户影响最大的就是前段时间菜谱出了一款什么新菜，然后所有人大家都在短视频里分享自己所做的这个新菜对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0080,1064.090,1088.630,N_SPK8069,哦哦哦哦。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0080,1064.090,1088.630,N_SPK8067,交作业。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0080,1064.090,1088.630,N_SPK8068,反正那一段儿时间，我朋友圈也好，或者是那个看的刷的好，全部都是什么凉皮啊，然后自己做的凉皮啊，自己蒸的什么，馒头花卷儿啊之类的，反正都是这一类的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0080,1064.090,1088.630,N_SPK8069,自己做的，呃那个料理。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0080,1064.090,1088.630,N_SPK8069,然然后发觉自己做的，跟视频里别人做的完全不一样。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0081,1088.910,1091.660,N_SPK8068,那就是一看就会一学就费吗？,False,none,,,,open_question,待确认那就是一看就会一学就费吗？,,,
R8007_M8011,R8007_M8011_seg0082,1091.700,1092.230,N_SPK8069,对啊。,False,none,,,,speaker_stance,认为对,,,
R8007_M8011,R8007_M8011_seg0083,1093.360,1106.470,N_SPK8067,一看就会，一学都，一学就废。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0083,1093.360,1106.470,N_SPK8069,都是手残党。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0083,1093.360,1106.470,N_SPK8068,我就。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0083,1093.360,1106.470,N_SPK8068,对但是，很快乐。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0083,1093.360,1106.470,N_SPK8066,但这的确是在疫情期间为大家提供了一些快感，在这个压抑比较压抑性的这个环境里边，大家还是，也能做到一个类似于自娱自乐吧。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0083,1093.360,1106.470,N_SPK8069,对，娱乐。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0083,1093.360,1106.470,N_SPK8067,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0084,1106.550,1113.040,N_SPK8069,嗯嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0084,1106.550,1113.040,N_SPK8068,对还是很快乐的觉得。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0084,1106.550,1113.040,N_SPK8066,这也是一对对对用户一个比较好的影响。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0084,1106.550,1113.040,N_SPK8067,呃。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0084,1106.550,1113.040,N_SPK8068,虽然做废了，但是心里还是很美的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0084,1106.550,1113.040,N_SPK8069,对，很很高兴的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0085,1113.180,1114.530,N_SPK8066,对至少我今天我是。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0085,1113.180,1114.530,N_SPK8068,对自己动手儿。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0086,1115.400,1121.130,N_SPK8066,做到了一些什么东西，我有付出了对我有付出了。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0086,1115.400,1121.130,N_SPK8069,对我有事儿要做，而且我我也做了，虽然我没做好。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0087,1121.570,1127.170,N_SPK8068,对这个这个倒是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0087,1121.570,1127.170,N_SPK8067,短视频它之所以叫短视频是因为它每一个视频的时长都比较短。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0088,1127.760,1136.290,N_SPK8066,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0088,1127.760,1136.290,N_SPK8067,对于咱们来说，就是用咱们碎片的时间，学习也好，娱乐也好，都特别方便。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0089,1136.860,1138.770,N_SPK8067,另外一个就是可以。,False,none,,,,speaker_stance,认为另外一个就是可以,,,
R8007_M8011,R8007_M8011_seg0090,1139.660,1141.160,N_SPK8067,每个人都有分享欲。,False,none,,,,speaker_stance,认为每个人都有分享欲,,,
R8007_M8011,R8007_M8011_seg0091,1141.710,1142.210,N_SPK8066,是的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0091,1141.710,1142.210,N_SPK8068,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0092,1142.500,1146.830,N_SPK8069,你现在。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0092,1142.500,1146.830,N_SPK8067,可以在短视频APP上就跟不同的人一起分享。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0093,1147.180,1147.630,N_SPK8069,嗯嗯。,False,none,,,,speaker_stance,认为嗯嗯,,,
R8007_M8011,R8007_M8011_seg0094,1147.650,1148.840,N_SPK8067,那种感觉特别好。,False,none,,,,speaker_stance,认为那种感觉特别好,,,
R8007_M8011,R8007_M8011_seg0095,1149.030,1151.130,N_SPK8066,就类似于做到了一个。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0095,1149.030,1151.130,N_SPK8069,就是好东西，大家都要知道。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0096,1151.540,1154.380,N_SPK8066,对就做到了其实呃以前自己。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0096,1151.540,1154.380,N_SPK8068,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0097,1155.340,1157.060,N_SPK8066,类似于私藏的一些比较。,False,none,,,,speaker_stance,认为类似于私藏的一些比较,,,
R8007_M8011,R8007_M8011_seg0098,1157.950,1160.600,N_SPK8066,精高精尖的一些内容也可以分享到。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0098,1157.950,1160.600,N_SPK8067,啊。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0099,1160.850,1161.300,N_SPK8069,绝招。,False,none,,,,speaker_stance,认为绝招,,,
R8007_M8011,R8007_M8011_seg0100,1161.780,1163.480,N_SPK8066,对分享到这个短视频上去。,False,none,,,,speaker_stance,认为对分享到短视频上去,,,
R8007_M8011,R8007_M8011_seg0101,1164.050,1165.680,N_SPK8068,对这个倒是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0101,1164.050,1165.680,N_SPK8066,推广给所有人。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0102,1165.860,1174.460,N_SPK8067,对，比方说咱们平时自己啊，买过的东西，可以跟大家一起分享，然后大家一。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0102,1165.860,1174.460,N_SPK8066,就种草给大家。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8067,对对对，因为毕竟是嗯我们都是真心实意在分享东西，可能很多人因为某一产某一款产品或者某样东西踩过雷，我们可以。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8068,嗯，好。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8066,对是的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8068,好好好，是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8068,我。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8069,嗯嗯，对呀踩雷的可多了。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8068,咱也踩雷的太多啦，这些个踩雷，买东西，真的是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8066,对踩雷他会。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8067,对，对所以我们可以通过这。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8069,有有的时候，真的是，到手的东西跟视频的东西不一样儿。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8067,对我们可以通过这种嗯分享，然后告诉大家，都特别好。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8068,天差地别。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8069,挂羊头卖狗肉。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0103,1174.520,1202.590,N_SPK8066,那像这种情况会对这个，分享带货的主播有一些什么看法吗。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8068,嗯，对于网红那一些的话，我觉得跟他们说，不要就说是他们给钱，你就得就给他们说，还是还还是，得是，对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8069,主播的人品。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8067,对，不要是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8069,对呀，不要。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8066,还是要分别还是要分辨出。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8067,不要是个人就做主播。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8069,对呀，要有自己的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8068,对对对，还是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8069,人格问题不要为了挣钱，出卖良心。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8067,希望后面就是那个，他们提升主播的时候，可以把把关。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0104,1203.150,1225.210,N_SPK8068,这个可以整改，就比如说。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0105,1225.250,1239.090,N_SPK8068,对，可以为，反正是因为大家都是为了方便嘛，你你卖这个东西到时候买我们买回来就是，跟那个完全不一样，我们肯定也不会用，也就会就踩雷了嘛，但是，他但是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0105,1225.250,1239.090,N_SPK8069,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0105,1225.250,1239.090,N_SPK8069,不要只看脸。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0105,1225.250,1239.090,N_SPK8066,对的确会出现这种情况。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0106,1239.090,1252.310,N_SPK8068,肯定还会有其他的呀，像看那个打假的阿纯就说的，就说你用这个东西的话，你可能它过一段时间就会换一个包装，然后换一个名字过来，所以对一样的东西。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0106,1239.090,1252.310,N_SPK8069,对对对，还是一样的东西。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0106,1239.090,1252.310,N_SPK8066,是的确。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0107,1252.310,1262.750,N_SPK8068,还还是希望他们都会把这一些能够分类一下。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0107,1252.310,1262.750,N_SPK8069,不同的包装。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0107,1252.310,1262.750,N_SPK8066,就是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0107,1252.310,1262.750,N_SPK8067,希望平台。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0107,1252.310,1262.750,N_SPK8069,你，对你要卖东西的话，一定要把质量做好。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0107,1252.310,1262.750,N_SPK8066,不要把太多的这种挂羊头卖狗肉的东西放的视。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0107,1252.310,1262.750,N_SPK8067,希望平台可以保护这些打假的人。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8068,对对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8067,因为他们经常被某些大牌或者背后的势力，被不，对会被。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8069,哦对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8066,限号限量限流或者是做一些。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8069,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8069,有的时候暗暗地被恐吓会。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8068,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8067,对，所以希望。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8068,唉，他们什么在家里给人家寄这个寄那个，然后那个恐吓人家呀，然后而且就是像这种的话，就是像好多就说是快手的这些，他们好像还给人家把人家之前。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8067,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8066,快手上对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8068,这，快手抖，快手也好抖音也好，把人家之前发过的视频，就给删对删除了。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8069,再发一遍儿嗯，再删除。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8067,对，平台就自行删除了。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8066,啊。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0108,1263.360,1293.900,N_SPK8066,这是平台。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0109,1293.980,1298.380,N_SPK8068,对我觉得这个，这样儿不太好。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0109,1293.980,1298.380,N_SPK8069,这这个，我不知道是什么原因，真的很奇怪。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0109,1293.980,1298.380,N_SPK8066,平。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0110,1298.490,1323.080,N_SPK8068,是啊，就是，你看他就是像我看的就说是打假的话，就是阿纯的，他就会说，啊，他说我我不知道这条视频视频能够存在多久，就是因为是出品方会把它这个视频会删掉。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0110,1298.490,1323.080,N_SPK8066,对每个人会知道这种情况呢，不光是出品方像商品方这种类型的也是会对做一些。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0110,1298.490,1323.080,N_SPK8067,是的是的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0110,1298.490,1323.080,N_SPK8067,他们根本就不会跟发视频的博主去沟通，直接去跟APP的平台去沟通，然后平台后台就把别人的视频删了。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0110,1298.490,1323.080,N_SPK8069,嗯嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0111,1323.270,1324.150,N_SPK8068,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0111,1323.270,1324.150,N_SPK8066,是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0111,1323.270,1324.150,N_SPK8069,对啊。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0112,1324.310,1351.640,N_SPK8068,因为我们大家还是很需要有这样儿打假的，希望就说是平台可以保护这些。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0112,1324.310,1351.640,N_SPK8067,比较真诚，真实的博主。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0112,1324.310,1351.640,N_SPK8069,对，或者让让打假人，自己弄一个号儿，然后专门发那个打假的视频，然后对我。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
